"id","created_by","updated_by","deleted_by","created_at","updated_at","deleted_at","customer_id","executive_id","followup_date_en","followup_date_np","followup_mode","followup_status","followup_notes","next_followup","next_followup_date_en","next_followup_date_np"
"190","107","107","\N","2016-12-23 15:53:37","2016-12-23 15:53:37","\N","2924","7","2016-11-12","2073-07-27","\N","Open","\N","\N","\N","\N"
"191","107","107","\N","2016-12-23 15:55:25","2016-12-23 15:55:25","\N","2925","7","2016-11-13","2073-07-28","\N","Open","\N","\N","\N","\N"
"192","107","107","\N","2016-12-23 15:58:53","2016-12-23 15:58:53","\N","2926","7","2016-11-21","2073-08-06","\N","Open","\N","\N","\N","\N"
"193","107","107","\N","2016-12-23 16:01:38","2016-12-23 16:01:38","\N","2927","7","2016-11-21","2073-08-06","\N","Open","\N","\N","\N","\N"
"196","107","107","\N","2016-12-23 16:19:11","2016-12-23 16:19:11","\N","2930","7","2016-11-23","2073-08-08","\N","Open","\N","\N","\N","\N"
"198","107","107","\N","2016-12-23 16:23:34","2016-12-23 16:23:34","\N","2932","7","2016-11-26","2073-08-11","\N","Open","\N","\N","\N","\N"
"200","107","107","\N","2016-12-23 16:27:07","2016-12-23 16:27:07","\N","2934","7","2016-11-27","2073-08-12","\N","Open","\N","\N","\N","\N"
"201","107","107","\N","2016-12-23 16:29:03","2016-12-23 16:29:03","\N","2935","7","2016-11-30","2073-08-15","\N","Open","\N","\N","\N","\N"
"202","107","107","\N","2016-12-23 16:31:17","2016-12-23 16:31:17","\N","2936","7","2016-11-30","2073-08-15","\N","Open","\N","\N","\N","\N"
"204","107","107","\N","2016-12-23 16:34:29","2016-12-23 16:34:29","\N","2938","7","2016-12-14","2073-08-29","\N","Open","\N","\N","\N","\N"
"205","109","109","\N","2016-12-23 16:39:37","2016-12-23 16:39:37","\N","2939","9","2016-10-26","2073-07-10","\N","Open","\N","\N","\N","\N"
"207","109","109","\N","2016-12-23 16:45:17","2016-12-23 16:45:17","\N","2941","9","2016-11-06","2073-07-21","\N","Open","\N","\N","\N","\N"
"208","109","109","\N","2016-12-23 16:47:14","2016-12-23 16:47:14","\N","2942","9","2016-11-09","2073-07-24","\N","Open","\N","\N","\N","\N"
"209","109","109","\N","2016-12-23 16:49:21","2016-12-23 16:49:21","\N","2943","9","2016-11-13","2073-07-28","\N","Open","\N","\N","\N","\N"
"211","106","106","\N","2016-12-23 16:51:38","2016-12-23 16:51:38","\N","2944","6","2016-12-12","2073-08-30","Phone","Postponed","Didn't get the expected valuation of vehicle.","t","2016-12-15","2073-08-30"
"212","109","109","\N","2016-12-23 16:52:25","2016-12-23 16:52:25","\N","2945","9","2016-11-17","2073-08-02","\N","Open","\N","\N","\N","\N"
"213","109","109","\N","2016-12-23 16:54:27","2016-12-23 16:54:27","\N","2946","9","2016-11-17","2073-08-02","\N","Open","\N","\N","\N","\N"
"214","109","109","\N","2016-12-23 16:57:47","2016-12-23 16:57:47","\N","2947","9","2016-11-18","2073-08-03","\N","Open","\N","\N","\N","\N"
"215","109","109","\N","2016-12-23 16:59:57","2016-12-23 16:59:57","\N","2948","9","2016-11-18","2073-08-03","\N","Open","\N","\N","\N","\N"
"216","111","111","\N","2016-12-23 19:23:48","2016-12-23 19:23:48","\N","2949","11","2016-11-06","2073-07-21","\N","Open","\N","\N","\N","\N"
"217","111","111","\N","2016-12-23 19:27:35","2016-12-23 19:27:35","\N","2950","11","2016-11-06","2073-07-21","\N","Open","\N","\N","\N","\N"
"218","111","111","\N","2016-12-23 19:30:53","2016-12-23 19:30:53","\N","2951","11","2016-12-26","2073-09-11","\N","Open","\N","\N","\N","\N"
"219","111","111","\N","2016-12-23 19:33:47","2016-12-23 19:33:47","\N","2952","11","2016-11-07","2073-07-22","\N","Open","\N","\N","\N","\N"
"220","111","111","\N","2016-12-23 19:36:04","2016-12-23 19:36:04","\N","2953","11","2016-11-07","2073-07-22","\N","Open","\N","\N","\N","\N"
"221","111","111","\N","2016-12-23 19:38:19","2016-12-23 19:38:19","\N","2954","11","2016-12-26","2073-09-11","\N","Open","\N","\N","\N","\N"
"222","111","111","\N","2016-12-23 19:40:59","2016-12-23 19:40:59","\N","2955","11","2016-11-09","2073-07-24","\N","Open","\N","\N","\N","\N"
"223","111","111","\N","2016-12-23 19:43:23","2016-12-23 19:43:23","\N","2956","11","2016-11-09","2073-07-24","\N","Open","\N","\N","\N","\N"
"224","111","111","\N","2016-12-23 19:48:41","2016-12-23 19:48:41","\N","2957","11","2016-11-09","2073-07-24","\N","Open","\N","\N","\N","\N"
"225","111","111","\N","2016-12-23 19:52:35","2016-12-23 19:52:35","\N","2958","11","2016-11-12","2073-07-27","\N","Open","\N","\N","\N","\N"
"226","111","111","\N","2016-12-23 20:01:32","2016-12-23 20:01:32","\N","2959","11","2016-11-14","2073-07-29","\N","Open","\N","\N","\N","\N"
"227","111","111","\N","2016-12-23 20:03:49","2016-12-23 20:03:49","\N","2960","11","2016-11-14","2073-07-29","\N","Open","\N","\N","\N","\N"
"228","111","111","\N","2016-12-23 20:06:20","2016-12-23 20:06:20","\N","2961","11","2016-11-14","2073-07-29","\N","Open","\N","\N","\N","\N"
"229","111","111","\N","2016-12-23 20:09:36","2016-12-23 20:09:36","\N","2962","11","2016-11-18","2073-08-03","\N","Open","\N","\N","\N","\N"
"197","106","106","\N","2016-12-23 16:20:35","2017-01-31 10:36:21","\N","2931","6","2016-11-20","2073-08-05","Phone","Completed","","f","\N","\N"
"172","106","106","\N","2016-12-23 14:08:51","2017-01-31 10:37:53","\N","2906","6","2016-11-19","2073-08-04","Phone","Completed","","f","\N","\N"
"206","106","106","\N","2016-12-23 16:40:25","2017-01-31 10:40:33","\N","2940","6","2016-11-30","2073-08-15","Phone","Completed","","f","\N","\N"
"168","106","106","\N","2016-12-23 14:04:15","2017-01-31 10:45:49","\N","2903","6","2016-11-19","2073-08-04","Phone","Completed","Cancelled due to unavailability of vehicle.","f","\N","\N"
"195","106","106","\N","2016-12-23 16:18:50","2017-01-31 10:48:11","\N","2929","6","2016-11-19","2073-08-04","Phone","Completed","","f","\N","\N"
"210","106","106","\N","2016-12-23 16:49:24","2017-02-05 16:50:56","\N","2944","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"155","106","106","\N","2016-12-23 13:22:18","2017-02-05 16:56:04","\N","2893","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"194","106","106","\N","2016-12-23 16:12:14","2017-02-05 16:57:46","\N","2928","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"161","106","106","\N","2016-12-23 13:39:34","2017-02-05 16:58:05","\N","2898","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"163","106","106","\N","2016-12-23 13:45:55","2017-02-05 17:02:21","\N","2899","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"203","106","106","\N","2016-12-23 16:34:17","2017-02-05 17:04:27","\N","2937","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"271","106","106","\N","2016-12-25 13:39:15","2017-02-06 13:18:35","\N","3002","6","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"231","104","104","\N","2016-12-25 11:06:51","2016-12-25 11:59:10","\N","2964","4","2016-12-25","2073-09-10","Phone","Completed","WILL COME SHOWROOM","f","\N","\N"
"236","109","109","\N","2016-12-25 12:19:48","2016-12-25 12:19:48","\N","2968","9","2016-11-25","2073-08-10","\N","Open","\N","\N","\N","\N"
"237","109","109","\N","2016-12-25 12:23:29","2016-12-25 12:23:29","\N","2969","9","2016-11-30","2073-08-15","\N","Open","\N","\N","\N","\N"
"238","109","109","\N","2016-12-25 12:25:14","2016-12-25 12:25:14","\N","2970","9","2016-11-30","2073-08-15","\N","Open","\N","\N","\N","\N"
"239","109","109","\N","2016-12-25 12:27:13","2016-12-25 12:27:13","\N","2971","9","2016-12-04","2073-08-19","\N","Open","\N","\N","\N","\N"
"240","109","109","\N","2016-12-25 12:29:29","2016-12-25 12:29:29","\N","2972","9","2016-12-07","2073-08-22","\N","Open","\N","\N","\N","\N"
"241","109","109","\N","2016-12-25 12:31:57","2016-12-25 12:31:57","\N","2973","9","2016-12-17","2073-09-02","\N","Open","\N","\N","\N","\N"
"242","109","109","\N","2016-12-25 12:33:39","2016-12-25 12:33:39","\N","2974","9","2016-12-17","2073-09-02","\N","Open","\N","\N","\N","\N"
"243","109","109","\N","2016-12-25 12:35:26","2016-12-25 12:35:26","\N","2975","9","2016-12-18","2073-09-03","\N","Open","\N","\N","\N","\N"
"244","109","109","\N","2016-12-25 12:38:12","2016-12-25 12:38:12","\N","2976","9","2016-12-18","2073-09-03","\N","Open","\N","\N","\N","\N"
"246","109","109","\N","2016-12-25 12:39:50","2016-12-25 12:39:50","\N","2978","9","2016-12-18","2073-09-03","\N","Open","\N","\N","\N","\N"
"248","109","109","\N","2016-12-25 12:41:58","2016-12-25 12:41:58","\N","2980","9","2016-12-18","2073-09-03","\N","Open","\N","\N","\N","\N"
"250","109","109","\N","2016-12-25 12:48:11","2016-12-25 12:48:11","\N","2982","9","2016-12-26","2073-09-11","\N","Open","\N","\N","\N","\N"
"251","106","106","\N","2016-12-25 12:48:43","2016-12-25 12:48:43","\N","2981","6","2016-12-16","2073-09-01","Visit","Postponed","Not satisfied with the exchange valuation will contact later.","f","\N","\N"
"252","109","109","\N","2016-12-25 12:50:02","2016-12-25 12:50:02","\N","2983","9","2016-12-26","2073-09-11","\N","Open","\N","\N","\N","\N"
"255","110","110","\N","2016-12-25 13:14:44","2016-12-25 13:14:44","\N","2986","10","2016-10-27","2073-07-11","\N","Open","\N","\N","\N","\N"
"256","110","110","\N","2016-12-25 13:16:07","2016-12-25 13:16:07","\N","2987","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"257","110","110","\N","2016-12-25 13:17:56","2016-12-25 13:17:56","\N","2988","10","2016-11-12","2073-07-27","\N","Open","\N","\N","\N","\N"
"258","110","110","\N","2016-12-25 13:19:21","2016-12-25 13:19:21","\N","2989","10","2016-11-12","2073-07-27","\N","Open","\N","\N","\N","\N"
"259","110","110","\N","2016-12-25 13:22:18","2016-12-25 13:22:18","\N","2990","10","2016-12-05","2073-08-20","\N","Open","\N","\N","\N","\N"
"261","110","110","\N","2016-12-25 13:23:43","2016-12-25 13:23:43","\N","2992","10","2016-12-07","2073-08-22","\N","Open","\N","\N","\N","\N"
"262","110","110","\N","2016-12-25 13:25:20","2016-12-25 13:25:20","\N","2993","10","2016-12-08","2073-08-23","\N","Open","\N","\N","\N","\N"
"264","110","110","\N","2016-12-25 13:27:07","2016-12-25 13:27:07","\N","2995","10","2016-12-10","2073-08-25","\N","Open","\N","\N","\N","\N"
"265","110","110","\N","2016-12-25 13:28:52","2016-12-25 13:28:52","\N","2996","10","2016-12-10","2073-08-25","\N","Open","\N","\N","\N","\N"
"267","110","110","\N","2016-12-25 13:30:15","2016-12-25 13:30:15","\N","2998","10","2016-12-11","2073-08-26","\N","Open","\N","\N","\N","\N"
"268","110","110","\N","2016-12-25 13:31:33","2016-12-25 13:31:33","\N","2999","10","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"269","110","110","\N","2016-12-25 13:32:53","2016-12-25 13:32:53","\N","3000","10","2016-12-25","2073-09-10","\N","Open","\N","\N","\N","\N"
"270","110","110","\N","2016-12-25 13:34:12","2016-12-25 13:34:12","\N","3001","10","2016-12-25","2073-09-10","\N","Open","\N","\N","\N","\N"
"272","108","108","\N","2016-12-25 13:40:15","2016-12-25 13:40:15","\N","3003","8","2016-11-19","2073-08-04","\N","Open","\N","\N","\N","\N"
"274","106","106","\N","2016-12-25 13:56:56","2017-01-31 12:04:24","\N","3004","6","2016-12-15","2073-08-30","Phone","Completed","","f","\N","\N"
"280","116","116","\N","2016-12-25 16:13:24","2016-12-25 16:13:24","\N","3010","12","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"281","116","116","\N","2016-12-25 16:15:20","2016-12-25 16:15:20","\N","3011","12","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"282","116","116","\N","2016-12-25 16:17:22","2016-12-25 16:17:22","\N","3012","12","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"283","116","116","\N","2016-12-25 16:19:03","2016-12-25 16:19:03","\N","3013","12","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"284","116","116","\N","2016-12-25 16:21:08","2016-12-25 16:21:08","\N","3014","12","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"285","116","116","\N","2016-12-25 16:27:05","2016-12-25 16:27:05","\N","3015","12","2016-11-06","2073-07-21","\N","Open","\N","\N","\N","\N"
"287","116","116","\N","2016-12-25 16:31:51","2016-12-25 16:31:51","\N","3017","12","2016-11-06","2073-07-21","\N","Open","\N","\N","\N","\N"
"289","116","116","\N","2016-12-25 16:34:04","2016-12-25 16:34:04","\N","3019","12","2016-11-06","2073-07-21","\N","Open","\N","\N","\N","\N"
"292","116","116","\N","2016-12-25 16:36:38","2016-12-25 16:36:38","\N","3022","12","2016-11-06","2073-07-21","\N","Open","\N","\N","\N","\N"
"296","103","103","\N","2016-12-25 16:50:44","2016-12-25 16:53:09","\N","3026","3","2016-12-22","2073-09-07","Phone","In Progress","Will Visit Again","t","2016-12-26","2073-09-11"
"299","106","106","\N","2016-12-25 17:26:04","2016-12-25 17:26:04","\N","3028","6","2016-11-14","2073-07-29","Phone","In Progress","In banking process","f","\N","\N"
"300","116","116","\N","2016-12-25 17:29:22","2016-12-25 17:29:22","\N","3029","12","2016-11-09","2073-07-24","\N","Open","\N","\N","\N","\N"
"301","116","116","\N","2016-12-25 17:31:18","2016-12-25 17:31:18","\N","3030","12","2016-11-09","2073-07-24","\N","Open","\N","\N","\N","\N"
"302","116","116","\N","2016-12-25 17:32:32","2016-12-25 17:32:32","\N","3031","12","2016-11-09","2073-07-24","\N","Open","\N","\N","\N","\N"
"303","116","116","\N","2016-12-25 17:33:48","2016-12-25 17:33:48","\N","3032","12","2016-11-12","2073-07-27","\N","Open","\N","\N","\N","\N"
"304","116","116","\N","2016-12-25 17:34:58","2016-12-25 17:34:58","\N","3033","12","2016-11-18","2073-08-03","\N","Open","\N","\N","\N","\N"
"305","116","116","\N","2016-12-25 17:36:17","2016-12-25 17:36:17","\N","3034","12","2016-11-18","2073-08-03","\N","Open","\N","\N","\N","\N"
"306","116","116","\N","2016-12-25 17:37:39","2016-12-25 17:37:39","\N","3035","12","2016-11-21","2073-08-06","\N","Open","\N","\N","\N","\N"
"307","116","116","\N","2016-12-25 17:38:57","2016-12-25 17:38:57","\N","3036","12","2016-12-01","2073-08-16","\N","Open","\N","\N","\N","\N"
"298","106","106","\N","2016-12-25 17:24:30","2017-01-31 10:47:50","\N","3028","6","2017-01-20","2073-10-07","Phone","In Progress","Still in banking process.","f","\N","\N"
"279","106","106","\N","2016-12-25 15:58:18","2017-01-31 11:16:44","\N","3009","6","2016-12-26","2073-09-11","Phone","Completed","","f","\N","\N"
"277","106","106","\N","2016-12-25 15:54:15","2017-01-31 11:17:00","\N","3007","6","2016-12-25","2073-09-10","Phone","Completed","","f","\N","\N"
"278","106","106","\N","2016-12-25 15:56:15","2017-01-31 11:17:21","\N","3008","6","2016-12-26","2073-09-11","Phone","Completed","","f","\N","\N"
"230","104","104","\N","2016-12-25 11:04:49","2017-01-31 11:22:27","\N","2963","4","2016-12-25","2073-09-10","Phone","Completed","WAITING VEHICLE","f","\N","\N"
"275","106","106","\N","2016-12-25 13:59:59","2017-01-31 12:11:22","\N","3005","6","2017-01-31","2073-10-18","Phone","Completed","","f","\N","\N"
"263","106","106","\N","2016-12-25 13:26:37","2017-02-05 15:38:43","\N","2994","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"260","106","106","\N","2016-12-25 13:23:06","2017-02-05 15:39:06","\N","2991","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"273","106","106","\N","2016-12-25 13:45:18","2017-02-05 15:39:36","\N","2898","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"291","105","105","\N","2016-12-25 16:35:56","2017-02-05 16:46:18","\N","3021","5","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"253","106","106","\N","2016-12-25 12:51:36","2017-02-05 16:49:58","\N","2984","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"249","106","106","\N","2016-12-25 12:45:23","2017-02-05 16:50:17","\N","2981","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"245","106","106","\N","2016-12-25 12:38:21","2017-02-05 16:51:18","\N","2977","6","2017-02-05","2073-10-23","Visit","Completed","","f","\N","\N"
"254","106","106","\N","2016-12-25 12:54:35","2017-02-05 16:57:18","\N","2985","6","2017-02-05","2073-08-24","Phone","Completed","","f","\N","\N"
"235","104","104","\N","2016-12-25 11:59:10","2017-02-06 11:23:52","\N","2964","4","2017-02-06","2073-10-24","Phone","Completed","PLAN POSTPONE","f","\N","\N"
"233","104","104","\N","2016-12-25 11:11:22","2017-02-06 11:24:59","\N","2966","4","2017-02-06","2073-10-24","Phone","Completed","DEAL BY SAMA","f","\N","\N"
"234","104","104","\N","2016-12-25 11:13:31","2017-02-06 11:25:31","\N","2967","4","2017-02-06","2073-10-24","Phone","Completed","WAITING DO","f","\N","\N"
"266","106","106","\N","2016-12-25 13:29:36","2017-02-06 13:19:09","\N","2997","6","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"286","105","105","\N","2016-12-25 16:30:18","2017-02-06 16:54:57","\N","3016","5","2017-02-06","2073-10-24","Phone","Open","willvisit showroom","f","\N","\N"
"293","105","105","\N","2016-12-25 16:37:26","2017-02-06 16:59:44","\N","3023","5","2017-02-06","2073-10-24","Phone","Completed","plan postpond","f","\N","\N"
"288","105","105","\N","2016-12-25 16:32:12","2017-02-06 17:04:06","\N","3018","5","2017-02-06","2073-10-24","Phone","Postponed","","f","\N","\N"
"295","105","105","\N","2016-12-25 16:43:18","2017-02-08 13:11:32","\N","3025","5","2016-12-28","2073-09-13","Phone","Completed","","f","\N","\N"
"308","116","116","\N","2016-12-25 17:40:09","2016-12-25 17:40:09","\N","3037","12","2016-12-01","2073-08-16","\N","Open","\N","\N","\N","\N"
"310","116","116","\N","2016-12-25 17:42:59","2016-12-25 17:42:59","\N","3039","12","2016-12-02","2073-08-17","\N","Open","\N","\N","\N","\N"
"311","116","116","\N","2016-12-25 17:44:41","2016-12-25 17:44:41","\N","3040","12","2016-12-03","2073-08-18","\N","Open","\N","\N","\N","\N"
"312","116","116","\N","2016-12-25 17:46:46","2016-12-25 17:46:46","\N","3041","12","2016-12-03","2073-08-18","\N","Open","\N","\N","\N","\N"
"313","116","116","\N","2016-12-25 17:49:17","2016-12-25 17:49:17","\N","3042","12","2016-12-03","2073-08-18","\N","Open","\N","\N","\N","\N"
"314","116","116","\N","2016-12-25 17:50:41","2016-12-25 17:50:41","\N","3043","12","2016-12-07","2073-08-22","\N","Open","\N","\N","\N","\N"
"315","116","116","\N","2016-12-25 17:52:53","2016-12-25 17:52:53","\N","3044","12","2016-12-07","2073-08-22","\N","Open","\N","\N","\N","\N"
"370","106","106","\N","2016-12-27 12:06:44","2017-01-31 10:51:13","\N","3097","6","2016-10-30","2073-07-14","Phone","Completed","","f","\N","\N"
"317","103","103","\N","2016-12-26 10:02:46","2016-12-26 10:09:38","\N","3046","3","2016-12-25","2073-09-10","Phone","Open","WILL VISIT AFTER DISCUSSION","t","2016-12-27","2073-09-12"
"316","103","103","\N","2016-12-26 09:56:37","2016-12-26 10:10:13","\N","3045","3","2016-12-28","2073-09-13","Phone","Open","","t","2016-12-28","2073-09-13"
"319","116","116","\N","2016-12-26 12:19:46","2016-12-26 12:19:46","\N","3048","12","2016-12-07","2073-08-22","\N","Open","\N","\N","\N","\N"
"320","116","116","\N","2016-12-26 12:24:24","2016-12-26 12:24:24","\N","3049","12","2016-12-08","2073-08-23","\N","Open","\N","\N","\N","\N"
"321","116","116","\N","2016-12-26 12:26:17","2016-12-26 12:26:17","\N","3050","12","2016-12-10","2073-08-25","\N","Open","\N","\N","\N","\N"
"322","116","116","\N","2016-12-26 12:28:25","2016-12-26 12:28:25","\N","3051","12","2016-12-13","2073-08-28","\N","Open","\N","\N","\N","\N"
"323","116","116","\N","2016-12-26 12:30:04","2016-12-26 12:30:04","\N","3052","12","2016-12-13","2073-08-28","\N","Open","\N","\N","\N","\N"
